,Unnamed: 0,title,clean_title,studio,domestic_gross,foreign_gross,year,genre_imdb,genre_tndb,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,TV Movie,Thriller,War,Western,Biography,Sport,Musical
107,107,How Do You Know,how do you know,Sony,30200000.0,18500000.0,2010,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
108,108,Charlie St. Cloud,charlie st cloud,Uni.,31200000.0,17000000.0,2010,"Drama,Fantasy,Romance","[18, 10749]",False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,,False,False,False,False,False,False
109,109,Scott Pilgrim vs. the World,scott pilgrim vs the world,Uni.,31500000.0,16100000.0,2010,,"[28, 35, 10749]",,,,,,,,,,,,,,,,,,,,,,
110,110,Heartbreaker,heartbreaker,IFC,504000.0,46900000.0,2010,,"[10749, 35]",,,,,,,,,,,,,,,,,,,,,,
111,111,The Spy Next Door,the spy next door,LGF,24300000.0,20900000.0,2010,"Action,Comedy,Family","[28, 35, 10751]",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
112,112,"The Good, the Bad, the Weird",the good the bad the weird,IFC,128000.0,44100000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
113,113,Machete,machete,Fox,26600000.0,17500000.0,2010,"Action,Crime,Thriller","[28, 35, 53]",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
114,114,The Girl Who Kicked the Hornet's Nest,the girl who kicked the hornets nest,MBox,5200000.0,38300000.0,2010,,"[28, 53, 80, 9648]",,,,,,,,,,,,,,,,,,,,,,
115,115,The Man From Nowhere,the man from nowhere,CJ,528000.0,42500000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
116,116,When in Rome,when in rome,BV,32700000.0,10400000.0,2010,,"[35, 14, 10749]",,,,,,,,,,,,,,,,,,,,,,
117,117,My Name is Khan,my name is khan,FoxS,4000000.0,38300000.0,2010,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
118,118,Going the Distance,going the distance,WB (NL),17800000.0,24200000.0,2010,"Comedy,Romance","[35, 18, 10749]",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
119,119,The Concert,the concert,Wein.,658000.0,40500000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
120,120,Agora,agora,NM,619000.0,38400000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
121,121,For Colored Girls,for colored girls,LGF,37700000.0,17300.0,2010,Drama,[18],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
122,122,Brooklyn's Finest,brooklyns finest,Over.,27200000.0,9300000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
123,123,Furry Vengeance,furry vengeance,Sum.,17600000.0,18600000.0,2010,"Comedy,Family","[35, 10751]",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
124,124,Faster,faster,CBS,23200000.0,12400000.0,2010,"Action,Crime,Drama","[80, 18, 28, 53]",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
125,125,The Kids Are All Right,the kids are all right,Focus,20800000.0,13900000.0,2010,"Comedy,Drama,Romance","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
126,126,You Will Meet a Tall Dark Stranger,you will meet a tall dark stranger,SPC,3200000.0,31000000.0,2010,"Comedy,Drama,Romance","[35, 18, 10749]",False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
127,127,The Secret in Their Eyes,the secret in their eyes,SPC,6400000.0,27600000.0,2010,,"[80, 18, 9648, 10749]",,,,,,,,,,,,,,,,,,,,,,
128,128,Avatar: Special Edition,avatar special edition,Fox,10700000.0,22500000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
129,129,Leap Year,leap year,Uni.,25900000.0,6700000.0,2010,"Comedy,Romance","[10749, 35]",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
130,130,You Again,you again,BV,25700000.0,6300000.0,2010,"Comedy,Family,Romance","[35, 10749]",False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,,False,False,False,False,False,False
131,131,Mesrine: Killer Instinct,mesrine killer instinct,MBox,552000.0,30500000.0,2010,,"[18, 28, 53, 80]",,,,,,,,,,,,,,,,,,,,,,
132,132,The Losers,the losers,WB,23600000.0,5800000.0,2010,"Action,Adventure,Crime","[28, 12, 80, 9648, 53]",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
133,133,Case 39,case 39,ParV,13300000.0,14900000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
134,134,Ramona and Beezus,ramona and beezus,Fox,26200000.0,1100000.0,2010,"Adventure,Comedy,Family","[35, 10751]",False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
135,135,Splice,splice,WB,17000000.0,9800000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
136,136,Fair Game (2010),fair game (2010),Sum.,9500000.0,14600000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
137,137,Let Me In,let me in,Over.,12100000.0,12000000.0,2010,"Drama,Fantasy,Horror","[18, 27, 9648]",False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,,False,False,False,False,False,False
138,138,Mao's Last Dancer,maos last dancer,Gold.,4800000.0,17500000.0,2010,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
139,139,Just Wright,just wright,FoxS,21500000.0,29900.0,2010,"Comedy,Romance,Sport","[35, 18, 10749]",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,True,False
140,140,Our Family Wedding,our family wedding,FoxS,20300000.0,1200000.0,2010,"Comedy,Romance",[35],False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
141,141,My Soul to Take,my soul to take,Uni.,14700000.0,6200000.0,2010,"Horror,Mystery,Thriller","[18, 27, 9648, 53]",False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,True,False,False,False,False,False
142,142,71 Into the Fire,71 into the fire,JS,177000.0,20800000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
143,143,"I Love You, Phillip Morris",i love you phillip morris,RAtt.,2000000.0,18700000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
144,144,Country Strong,country strong,SGem,20200000.0,310000.0,2010,"Drama,Music","[18, 10749, 10402]",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,False,False,False,False
145,145,Another Year,another year,SPC,3200000.0,16500000.0,2010,"Comedy,Drama","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
146,146,Youth in Revolt,youth in revolt,W/Dim.,15300000.0,4400000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
147,147,Buried,buried,LGF,1000000.0,18100000.0,2010,"Drama,Mystery,Thriller","[18, 53, 9648]",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,True,False,False,False,False,False
148,148,[Rec] 2,[rec] 2,Magn.,27800.0,18500000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
149,149,Repo Men,repo men,Uni.,13800000.0,4600000.0,2010,"Action,Crime,Sci-Fi","[28, 878, 53, 80]",True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
150,150,A Prophet (Un prophÃ¨te),a prophet (un prophã¨te),SPC,2100000.0,15800000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
151,151,Soul Kitchen,soul kitchen,IFC,277000.0,17600000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
152,152,Mother (2010),mother (2010),Magn.,552000.0,16600000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
153,153,Micmacs,micmacs,SPC,1300000.0,15100000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
154,154,The Nutcracker in 3D,the nutcracker in 3d,Free,195000.0,16000000.0,2010,"Action,Family,Fantasy","[10402, 14, 28, 10751]",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,False,False,False,False,False,False
155,155,Sea Rex 3D: Journey to a Prehistoric World,sea rex 3d journey to a prehistoric world,3D,6100000.0,9900000.0,2010,Documentary,[99],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
156,156,I Hate Luv Storys,i hate luv storys,UTV,848000.0,14900000.0,2010,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
157,157,Extraordinary Measures,extraordinary measures,CBS,12100000.0,3100000.0,2010,Drama,[18],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
158,158,Somewhere,somewhere,Focus,1800000.0,12200000.0,2010,"Comedy,Drama","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
159,159,Winter's Bone,winters bone,RAtt.,6500000.0,7300000.0,2010,"Drama,Mystery",[18],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False
160,160,The Last Station,the last station,SPC,6600000.0,6900000.0,2010,Drama,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
161,161,Raajneeti,raajneeti,UTV,1500000.0,11100000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
162,162,Made in Dagenham,made in dagenham,SPC,1100000.0,11300000.0,2010,"Biography,Comedy,Drama","[35, 18, 36]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,True,False,False
163,163,Blue Valentine,blue valentine,Wein.,9700000.0,2600000.0,2010,"Drama,Romance","[18, 10749]",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
164,164,Tamara Drewe,tamara drewe,SPC,560000.0,11400000.0,2010,,"[35, 10749]",,,,,,,,,,,,,,,,,,,,,,
165,165,Chloe,chloe,SPC,3100000.0,8600000.0,2010,"Drama,Music,Romance","[18, 53, 9648]",False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,,False,False,False,False,False,False
166,166,Looking for Eric,looking for eric,IFC,55800.0,11500000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
167,167,The Warrior's Way,the warriors way,Rela.,5700000.0,5400000.0,2010,"Action,Fantasy,Western","[12, 14, 28, 37, 53]",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,True,False,False,False
168,168,I Am Love,i am love,Magn.,5000000.0,5900000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
169,169,Jonah Hex,jonah hex,WB,10500000.0,356000.0,2010,"Action,Drama,Fantasy","[28, 37, 18, 14, 53]",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
170,170,Harry Brown,harry brown,Gold.,1800000.0,8500000.0,2010,,"[53, 80, 18, 28]",,,,,,,,,,,,,,,,,,,,,,
171,171,Cyrus,cyrus,FoxS,7500000.0,2500000.0,2010,"Crime,Horror,Mystery","[35, 18, 10749]",False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,,False,False,False,False,False,False
172,172,Conviction,conviction,FoxS,6800000.0,2900000.0,2010,"Biography,Crime,Drama",[18],False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,True,False,False
173,173,Get Low,get low,SPC,9200000.0,518000.0,2010,,"[35, 18, 9648]",,,,,,,,,,,,,,,,,,,,,,
174,174,Babies,babies,Focus,7300000.0,2200000.0,2010,,[99],,,,,,,,,,,,,,,,,,,,,,
175,175,Stone,stone,Over.,1800000.0,7700000.0,2010,"Drama,Thriller","[18, 53]",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
176,176,Peepli Live,peepli live,UTV,758000.0,8700000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
177,177,Never Let Me Go,never let me go,FoxS,2400000.0,7000000.0,2010,"Drama,Romance,Sci-Fi","[18, 10749, 878]",False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,,False,False,False,False,False,False
178,178,Mid-August Lunch,mid-august lunch,Zeit.,675000.0,8700000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
179,179,MacGruber,macgruber,Uni.,8500000.0,797000.0,2010,"Action,Comedy,Romance","[28, 12, 35]",True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
180,180,City Island,city island,Anch.,6700000.0,1200000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
181,181,Inside Job,inside job,SPC,4300000.0,3600000.0,2010,"Crime,Documentary",[99],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
182,182,The Joneses,the joneses,RAtt.,1500000.0,5500000.0,2010,"Comedy,Drama","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
183,183,Centurion,centurion,Magn.,124000.0,6700000.0,2010,"Action,Adventure,Drama","[12, 28, 18]",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
184,184,Animal Kingdom,animal kingdom,SPC,1000000.0,5700000.0,2010,"Crime,Drama","[18, 53, 80, 9648]",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
185,185,Nowhere Boy,nowhere boy,Wein.,1500000.0,5100000.0,2010,,[18],,,,,,,,,,,,,,,,,,,,,,
186,186,It's Kind of a Funny Story,its kind of a funny story,Focus,6400000.0,128000.0,2010,"Comedy,Drama,Romance","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
187,187,"Waiting for ""Superman""","waiting for ""superman""",ParV,6400000.0,9300.0,2010,,[99],,,,,,,,,,,,,,,,,,,,,,
188,188,Greenberg,greenberg,Focus,4200000.0,1900000.0,2010,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
189,189,Coco Chanel & Igor Stravinsky,coco chanel & igor stravinsky,SPC,1600000.0,4099999.0,2010,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
190,190,Vincere,vincere,IFC,619000.0,5100000.0,2010,,"[18, 36]",,,,,,,,,,,,,,,,,,,,,,
191,191,The Illusionist (2010),the illusionist (2010),SPC,2200000.0,3400000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
192,192,Exit Through the Gift Shop,exit through the gift shop,PDA,3300000.0,2000000.0,2010,,[99],,,,,,,,,,,,,,,,,,,,,,
193,193,Mademoiselle Chambon,mademoiselle chambon,Lorb.,532000.0,4700000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
194,194,Solitary Man,solitary man,Anch.,4400000.0,818000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
195,195,Rabbit Hole,rabbit hole,LGF,2200000.0,2900000.0,2010,Drama,[18],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
196,196,Vision,vision,Zeit.,435000.0,4600000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
197,197,Mother and Child,mother and child,SPC,1100000.0,3900000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
198,198,The Runaways,the runaways,App.,3600000.0,1100000.0,2010,"Biography,Drama,Music","[18, 10402]",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,False,True,False,False
199,199,Four Lions,four lions,Drft.,305000.0,4400000.0,2010,"Comedy,Crime,Drama","[35, 80, 18]",False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
200,200,Wild Grass,wild grass,SPC,404000.0,4200000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
201,201,Please Give,please give,SPC,4000000.0,280000.0,2010,"Comedy,Drama","[35, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
202,202,Monsters,monsters,Magn.,237000.0,4000000.0,2010,"Drama,Sci-Fi,Thriller","[18, 53, 878]",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,True,False,False,False,False,False
203,203,Rare Exports: A Christmas Tale,rare exports a christmas tale,Osci.,236000.0,3800000.0,2010,,[14],,,,,,,,,,,,,,,,,,,,,,
204,204,The Killer Inside Me,the killer inside me,IFC,217000.0,3800000.0,2010,"Crime,Drama,Horror","[80, 18, 53]",False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,,False,False,False,False,False,False
205,205,The Perfect Game,the perfect game,IW,1000000.0,2800000.0,2010,,"[18, 10751]",,,,,,,,,,,,,,,,,,,,,,
206,206,To Save a Life,to save a life,Gold.,3800000.0,45800.0,2010,,[18],,,,,,,,,,,,,,,,,,,,,,
207,207,Inspector Bellamy,inspector bellamy,IFC,108000.0,3600000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
208,208,Catfish,catfish,Rog.,3200000.0,242000.0,2010,,[99],,,,,,,,,,,,,,,,,,,,,,
209,209,Wild Target,wild target,Free,109000.0,3300000.0,2010,"Action,Comedy,Crime","[28, 35]",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
210,210,Outside the Law (Hors-la-loi),outside the law (hors-la-loi),,96900.0,3300000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
211,211,Frozen (2010),frozen (2010),Anch.,246000.0,2900000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
212,212,Dabangg,dabangg,Eros,1300000.0,1700000.0,2010,,"[28, 35, 80]",,,,,,,,,,,,,,,,,,,,,,
213,213,Kites,kites,Relbig.,1600000.0,1300000.0,2010,"Action,Drama,Romance","[18, 28, 10749]",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
214,214,Letters to God,letters to god,Viv.,2800000.0,60300.0,2010,"Drama,Family","[18, 10751]",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
215,215,Twelve,twelve,Hann.,184000.0,2400000.0,2010,,"[53, 18, 28, 80]",,,,,,,,,,,,,,,,,,,,,,
216,216,Tees Maar Khan,tees maar khan,UTV,1100000.0,1400000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
217,217,Fish Tank,fish tank,IFC,375000.0,2000000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
218,218,Housefull,housefull,Eros,1200000.0,1200000.0,2010,Comedy,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
219,219,Golmaal 3,golmaal 3,Eros,1100000.0,935000.0,2010,,"[35, 10751]",,,,,,,,,,,,,,,,,,,,,,
220,220,After.Life,afterlife,Anch.,109000.0,1900000.0,2010,,"[18, 27, 9648, 53]",,,,,,,,,,,,,,,,,,,,,,
221,221,Cairo Time,cairo time,IFC,1600000.0,391000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
222,222,Flipped,flipped,WB,1800000.0,,2010,"Comedy,Drama,Romance","[10749, 18]",False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
223,223,Guzaarish,guzaarish,UTV,1000000.0,695000.0,2010,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
224,224,Ondine,ondine,Magn.,550000.0,1100000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
225,225,Anjaana Anjaani,anjaana anjaani,Eros,855000.0,761000.0,2010,,"[35, 18, 10402, 10749]",,,,,,,,,,,,,,,,,,,,,,
226,226,John Rabe,john rabe,Strand,67500.0,1400000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
227,227,Restrepo,restrepo,NGE,1300000.0,105000.0,2010,,"[99, 10752]",,,,,,,,,,,,,,,,,,,,,,
228,228,Raavan,raavan,Relbig.,709000.0,648000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
229,229,The City of Your Final Destination,the city of your final destination,Scre.,493000.0,859000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
230,230,It's a Wonderful Afterlife,its a wonderful afterlife,UTV,,1300000.0,2010,"Comedy,Drama,Fantasy","[35, 10749]",False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
231,231,Ajami,ajami,Kino,622000.0,669000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
232,232,Army of Crime,army of crime,Lorb.,37000.0,1200000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
233,233,Lebanon,lebanon,SPC,368000.0,830000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
234,234,Howl,howl,Osci.,617000.0,566000.0,2010,,[18],,,,,,,,,,,,,,,,,,,,,,
235,235,Videocracy,videocracy,Kino,23700.0,1200000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
236,236,When You're Strange,when youre strange,Abr.,246000.0,901000.0,2010,,"[99, 10402]",,,,,,,,,,,,,,,,,,,,,,
237,237,The Salvation Poem (Poema de Salvacion),the salvation poem (poema de salvacion),CZ,915000.0,183000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
238,238,Casino Jack,casino jack,ATO,1000000.0,40700.0,2010,"Biography,Comedy,Crime","[80, 35, 18]",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False
239,239,Leaving,leaving,IFC,176000.0,893000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
240,240,Khatta Meetha,khatta meetha,Eros,542000.0,499000.0,2010,,"[35, 18]",,,,,,,,,,,,,,,,,,,,,,
241,241,We Are Family,we are family,UTV,638000.0,393000.0,2010,,"[18, 10751]",,,,,,,,,,,,,,,,,,,,,,
242,242,Leaves of Grass,leaves of grass,First,70100.0,949000.0,2010,,"[35, 80, 53]",,,,,,,,,,,,,,,,,,,,,,
243,243,North Face,north face,MBox,711000.0,216000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
244,244,Creation,creation,NM,341000.0,555000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
245,245,No One Knows About Persian Cats,no one knows about persian cats,IFC,81800.0,798000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
246,246,Carlos,carlos,IFC,146000.0,726000.0,2010,,"[80, 18, 53, 36]",,,,,,,,,,,,,,,,,,,,,,
247,247,Hideaway (Le Refuge),hideaway (le refuge),Strand,34500.0,837000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
248,248,The Disappearance of Alice Creed,the disappearance of alice creed,Anch.,167000.0,701000.0,2010,,"[80, 18, 53]",,,,,,,,,,,,,,,,,,,,,,
249,249,Break Ke Baad,break ke baad,Relbig.,428000.0,389000.0,2010,,"[18, 35, 10749]",,,,,,,,,,,,,,,,,,,,,,
250,250,Veer (2010),veer (2010),Eros,527000.0,277000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
251,251,Life During Wartime,life during wartime,IFC,281000.0,487000.0,2010,"Documentary,History",,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False
252,252,Enter the Void,enter the void,IFC,336000.0,418000.0,2010,,"[14, 18]",,,,,,,,,,,,,,,,,,,,,,
253,253,The Secret of Kells,the secret of kells,GK,677000.0,62700.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
254,254,The Polar Express (IMAX re-issue 2010),the polar express (imax re-issue 2010),WB,673000.0,,2010,,,,,,,,,,,,,,,,,,,,,,,,
255,255,No Problem,no problem,Eros,285000.0,369000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
256,256,All Good Things,all good things,Magn.,582000.0,62500.0,2010,"Crime,Drama,Mystery","[18, 9648, 53, 80, 10749]",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False
257,257,Jack Goes Boating,jack goes boating,Over.,542000.0,77600.0,2010,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
258,258,Holy Rollers,holy rollers,FInd.,303000.0,305000.0,2010,,"[80, 18, 53]",,,,,,,,,,,,,,,,,,,,,,
259,259,Chain Letter,chain letter,NFC,139000.0,447000.0,2010,,"[27, 53]",,,,,,,,,,,,,,,,,,,,,,
260,260,I Spit on Your Grave,i spit on your grave,Anch.,93100.0,480000.0,2010,"Horror,Thriller","[53, 80, 27]",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False
261,261,I'm Still Here,im still here,Magn.,409000.0,160000.0,2010,,"[10402, 35, 18]",,,,,,,,,,,,,,,,,,,,,,
262,262,Salt of this Sea,salt of this sea,Lorb.,11700.0,545000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
263,263,Undertow (2010),undertow (2010),TFC,109000.0,393000.0,2010,,,,,,,,,,,,,,,,,,,,,,,,
264,264,Father of My Children,father of my children,IFC,144000.0,335000.0,2010,,[18],,,,,,,,,,,,,,,,,,,,,,
