,Unnamed: 0,clean_title,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,title,studio,domestic_grossbom,foreign_grossbom,year,worldwide_grossbom,Sport,Crime,News,Romance,Sci-Fi,Western,Horror,Drama,Family,nan,Mystery,Musical,Fantasy,Adventure,Documentary,Thriller,Comedy,Reality-TV,Music,History,Action,Animation
1594,32634,the jungle book,tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,97,15-Apr-16,The Jungle Book,175000000,364001123,962854547,598853424,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1595,32634,the jungle book,tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,96,25-Dec-94,The Jungle Book,27000000,44342956,44342956,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1596,32657,not safe for work,tt2226495,Not Safe for Work,Not Safe for Work,2014,74.0,Thriller,51,31-Dec-14,Not Safe For Work,2500000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1597,32659,plush,tt2226519,Plush,Plush,2013,99.0,"Drama,Music,Thriller",73,13-Sep-13,Plush,2000000,3080,28864,25784,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1598,32704,enter the dangerous mind,tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,67,6-Feb-15,Enter the Dangerous Mind,3000000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1599,32716,don jon,tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",18,27-Sep-13,Don Jon,5500000,24477704,41268579,16790875,Don Jon,Rela.,24500000.0,6000000.0,2013.0,30500000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1600,32774,wild card,tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",5,30-Jan-15,Wild Card,30000000,3200,4315789,4312589,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1601,32793,rampage,tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",90,13-Apr-18,Rampage,120000000,101028233,428056280,327028047,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1602,32844,stuck,tt2232596,Stuck,Stuck,2012,,"Comedy,Drama",76,30-May-08,Stuck,5000000,67505,67505,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1603,32872,kin,tt2233624,Kin,Kin,2012,45.0,"Drama,Music",88,31-Aug-18,Kin,30000000,5718096,10096821,4378725,Kin,LGF,5700000.0,4300000.0,2018.0,10000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1604,32887,coffee town,tt2234025,Coffee Town,Coffee Town,2013,87.0,Comedy,91,9-Jul-13,Coffee Town,2000000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1605,32902,the internship,tt2234155,The Internship,The Internship,2013,119.0,Comedy,63,7-Jun-13,The Internship,58000000,44672764,93672764,49000000,The Internship,Fox,44700000.0,48800000.0,2013.0,93500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1606,32970,dear white people,tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",51,17-Oct-14,Dear White People,1250000,4404154,5403771,999617,Dear White People,RAtt.,4400000.0,,2014.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1607,33042,copycat,tt2236686,Copycat,Copycat,2016,90.0,Comedy,60,27-Oct-95,Copycat,20000000,32051917,32051917,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1608,33061,aztec warrior,tt2237914,Aztec Warrior,Aztec Warrior,2016,,"Action,Comedy",97,31-Dec-15,Aztec Warrior,5000000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1609,33117,valerian and the city of a thousand planets,tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",90,21-Jul-17,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,174618986,Valerian and the City of a Thousand Planets,STX,41200000.0,184700000.0,2017.0,225900000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1610,33119,think like a man too,tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",36,20-Jun-14,Think Like a Man Too,24000000,65028687,70027933,4999246,Think Like a Man Too,SGem,65200000.0,5000000.0,2014.0,70200000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1611,33142,the color purple,tt2241035,The Color Purple,Be Range Arghavan,2010,97.0,"Action,Drama",5,18-Dec-85,The Color Purple,15000000,93589701,93589701,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1612,33162,money monster,tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller",98,13-May-16,Money Monster,27000000,41012075,93466095,52454020,Money Monster,TriS,41000000.0,52300000.0,2016.0,93300000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1613,33186,under the rainbow,tt2241691,Under the Rainbow,Au bout du conte,2013,112.0,"Comedy,Drama,Romance",99,31-Jul-81,Under the Rainbow,20000000,18826490,18826490,0,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1614,33230,left behind,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",63,2-Feb-01,Left Behind,18500000,4221341,4221341,0,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1615,33230,left behind,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",57,3-Oct-14,Left Behind,16000000,14019924,20769209,6749285,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1616,33241,a haunted house,tt2243537,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy",12,11-Jan-13,A Haunted House,2500000,40041683,59922558,19880875,A Haunted House,ORF,40000000.0,20100000.0,2013.0,60100000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1617,33314,big hero 6,tt2245084,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",29,7-Nov-14,Big Hero 6,165000000,222527828,652127828,429600000,Big Hero 6,BV,222500000.0,435300000.0,2014.0,657800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1618,33369,born to fly: elizabeth streb vs. gravity,tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",65,10-Sep-14,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,1822,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1619,33438,when the game stands tall,tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",50,22-Aug-14,When the Game Stands Tall,15000000,30127963,30138912,10949,When the Game Stands Tall,TriS,30100000.0,,2014.0,,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1620,33469,departure,tt2248739,Departure,Departure,2015,109.0,"Drama,Romance",3,7-Mar-17,Departure,1100000,0,27561,27561,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1621,33509,trapped,tt2249167,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",87,20-Sep-02,Trapped,30000000,6916869,6916869,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1622,33517,zulu,tt2249221,Zulu,Zulu,2013,110.0,"Crime,Drama,Thriller",82,31-Dec-13,Zulu,16000000,0,1844228,1844228,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1623,33518,glass,tt2249232,Glass,Glass,2012,,,100,18-Jan-19,Glass,20000000,111035005,245303505,134268500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,33562,spider-man: homecoming,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",99,7-Jul-17,Spider-Man: Homecoming,175000000,334201140,880166350,545965210,Spider-Man: Homecoming,Sony,334200000.0,546000000.0,2017.0,880200000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1625,33628,the visit,tt2252032,The Visit,The Visit,2012,52.0,"Documentary,Drama",56,11-Sep-15,The Visit,5000000,65206105,98677816,33471711,The Visit,Uni.,65200000.0,33200000.0,2015.0,98400000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1626,33675,the divide,tt2254110,The Divide,The Divide,2015,78.0,Documentary,53,13-Jan-12,The Divide,3000000,18000,156362,138362,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1627,33721,the lion of judah,tt2255997,The Lion of Judah,The Lion of Judah,2012,60.0,"Biography,Documentary,War",12,3-Jun-11,The Lion of Judah,1500000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1628,33725,rush,tt2256514,Rush,Rush,2012,110.0,"Crime,Thriller",71,20-Sep-13,Rush,38000000,26947624,98230839,71283215,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1629,33924,hitman,tt2261633,Hitman,Hitman,2012,95.0,Action,44,21-Nov-07,Hitman,24000000,39687694,99135571,59447877,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1630,33979,sunday,tt2262157,Sunday,Sunday,2014,71.0,"Drama,Romance",96,22-Aug-97,Sunday,450000,410919,450349,39430,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1631,33989,the book of life,tt2262227,The Book of Life,The Book of Life,2014,95.0,"Adventure,Animation,Comedy",35,17-Oct-14,The Book of Life,50000000,50151543,97651543,47500000,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1632,33996,the founder,tt2262282,The Founder,Der GrÃ¼nder,2012,108.0,"Comedy,Sci-Fi",90,20-Jan-17,The Founder,15000000,12786053,24403192,11617139,The Founder,Wein.,12800000.0,11300000.0,2017.0,24100000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1633,34042,ride along,tt2263520,Ride Along,Ride Along,2012,87.0,Action,67,17-Jan-14,Ride Along,25000000,134202565,153733800,19531235,Ride Along,Uni.,134900000.0,19500000.0,2014.0,154400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1634,34047,the maids room,tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,18,8-Aug-14,The Maid's Room,600000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1635,34093,drinking buddies,tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",45,23-Aug-13,Drinking Buddies,500000,343706,407100,63394,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1636,34177,kung fu panda 3,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",11,29-Jan-16,Kung Fu Panda 3,140000000,143528619,517599142,374070523,Kung Fu Panda 3,Fox,143500000.0,377600000.0,2016.0,521100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1637,34178,gone girl,tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",36,3-Oct-14,Gone Girl,61000000,167767189,368567189,200800000,Gone Girl,Fox,167800000.0,201600000.0,2014.0,369400000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1638,34180,magic mike xxl,tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",66,1-Jul-15,Magic Mike XXL,14500000,66013057,123660597,57647540,Magic Mike XXL,WB,66000000.0,56500000.0,2015.0,122500000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1639,34195,stranded,tt2268573,Stranded,Stranded,2013,84.0,"Horror,Sci-Fi",13,26-Jul-13,Stranded,1900000,0,285593,285593,,,,,,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1640,34243,animals,tt2271167,Animals,Animals,2012,,Drama,34,31-Dec-08,Animals,5500000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1641,34272,forsaken,tt2271563,Forsaken,Forsaken,2015,90.0,"Action,Drama,Western",54,19-Feb-16,Forsaken,18000000,0,0,0,,,,,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1642,34305,vessel,tt2272998,Vessel,Vessel,2013,,Sci-Fi,71,9-Jan-15,Vessel,800000,0,0,0,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1643,34389,hellboy,tt2274648,Hellboy,Hellboy,2019,120.0,"Action,Adventure,Fantasy",84,2-Apr-04,Hellboy,60000000,59623958,99823958,40200000,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1644,34389,hellboy,tt2274648,Hellboy,Hellboy,2019,120.0,"Action,Adventure,Fantasy",77,12-Apr-19,Hellboy,50000000,21903748,40725492,18821744,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1645,34454,silence,tt2275949,Silence,Silence,2012,87.0,Drama,42,23-Dec-16,Silence,46500000,7100177,23726626,16626449,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1646,34493,friend request,tt2277308,Friend Request,Friend Request,2013,91.0,Thriller,48,22-Sep-17,Friend Request,9900000,3759078,11310835,7551757,Friend Request,ENTMP,3800000.0,,2017.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
